latitude,longitude,month,temp700mbCelsius,meanGeopotentialHeightMeters
80,195,10,-21.233226,2813
80,197.5,10,-21.262581,2813
80,200,10,-21.293226,2813
80,202.5,10,-21.324194,2813
80,205,10,-21.351613,2813
80,207.5,10,-21.375161,2813
80,210,10,-21.394839,2812
80,212.5,10,-21.409032,2812
80,215,10,-21.41871,2811
80,217.5,10,-21.423548,2811
80,220,10,-21.422581,2810
80,222.5,10,-21.419355,2810
80,225,10,-21.412903,2809
80,227.5,10,-21.406774,2808
80,230,10,-21.39871,2807
80,232.5,10,-21.394516,2806
80,235,10,-21.391935,2805
80,237.5,10,-21.391613,2804
80,240,10,-21.394194,2803
80,242.5,10,-21.400645,2802
80,245,10,-21.40871,2801
80,247.5,10,-21.418387,2799
80,250,10,-21.426452,2798
80,252.5,10,-21.434194,2797
80,255,10,-21.439677,2795
80,257.5,10,-21.439355,2794
80,260,10,-21.435806,2793
80,262.5,10,-21.424194,2792
80,265,10,-21.402258,2791
80,267.5,10,-21.376129,2790
80,270,10,-21.339032,2789
80,272.5,10,-21.296774,2789
80,275,10,-21.246452,2788
80,277.5,10,-21.195806,2788
80,280,10,-21.140645,2788
80,282.5,10,-21.092903,2789
80,285,10,-21.04871,2789
80,287.5,10,-21.014516,2790
80,290,10,-20.993226,2790
80,292.5,10,-20.985161,2791
80,295,10,-20.992581,2792
80,297.5,10,-21.013548,2793
80,300,10,-21.044194,2794
80,302.5,10,-21.080968,2795
80,305,10,-21.118065,2796
80,307.5,10,-21.149032,2797
80,310,10,-21.166452,2797
77.5,190,10,-20.304516,2824
77.5,192.5,10,-20.319032,2824
77.5,195,10,-20.341613,2824
77.5,197.5,10,-20.367742,2824
77.5,200,10,-20.39871,2824
77.5,202.5,10,-20.433548,2824
77.5,205,10,-20.462903,2823
77.5,207.5,10,-20.490968,2823
77.5,210,10,-20.511613,2822
77.5,212.5,10,-20.524839,2822
77.5,215,10,-20.529355,2821
77.5,217.5,10,-20.528387,2821
77.5,220,10,-20.522258,2820
77.5,222.5,10,-20.511613,2820
77.5,225,10,-20.49871,2819
77.5,227.5,10,-20.487419,2818
77.5,230,10,-20.480323,2818
77.5,232.5,10,-20.479032,2817
77.5,235,10,-20.482258,2816
77.5,237.5,10,-20.493548,2815
77.5,240,10,-20.511613,2814
77.5,242.5,10,-20.533226,2812
77.5,245,10,-20.561613,2811
77.5,247.5,10,-20.589032,2809
77.5,250,10,-20.616452,2807
77.5,252.5,10,-20.640645,2805
77.5,255,10,-20.661935,2803
77.5,257.5,10,-20.675806,2801
77.5,260,10,-20.683548,2799
77.5,262.5,10,-20.67871,2797
77.5,265,10,-20.663871,2795
77.5,267.5,10,-20.637419,2794
77.5,270,10,-20.594194,2793
77.5,272.5,10,-20.538387,2792
77.5,275,10,-20.47129,2791
77.5,277.5,10,-20.392903,2791
77.5,280,10,-20.310968,2791
77.5,282.5,10,-20.235161,2791
77.5,285,10,-20.169677,2792
77.5,287.5,10,-20.127742,2793
77.5,290,10,-20.118065,2794
77.5,292.5,10,-20.15129,2796
77.5,295,10,-20.231935,2798
77.5,297.5,10,-20.361935,2800
77.5,300,10,-20.535484,2802
77.5,302.5,10,-20.746774,2805
77.5,305,10,-20.977742,2807
77.5,307.5,10,-21.209677,2809
77.5,310,10,-21.418387,2811
75,190,10,-19.344194,2831
75,192.5,10,-19.314839,2831
75,195,10,-19.296774,2830
75,197.5,10,-19.289355,2830
75,200,10,-19.291613,2829
75,202.5,10,-19.301935,2829
75,205,10,-19.314839,2828
75,207.5,10,-19.327097,2828
75,210,10,-19.336452,2827
75,212.5,10,-19.339032,2827
75,215,10,-19.333548,2826
75,217.5,10,-19.325484,2826
75,220,10,-19.31129,2826
75,222.5,10,-19.29871,2826
75,225,10,-19.290968,2826
75,227.5,10,-19.290968,2826
75,230,10,-19.302258,2826
75,232.5,10,-19.324839,2826
75,235,10,-19.359032,2825
75,237.5,10,-19.402581,2825
75,240,10,-19.452903,2824
75,242.5,10,-19.503871,2822
75,245,10,-19.554839,2821
75,247.5,10,-19.597742,2818
75,250,10,-19.636774,2816
75,252.5,10,-19.666452,2813
75,255,10,-19.689677,2810
75,257.5,10,-19.709355,2807
75,260,10,-19.722581,2805
75,262.5,10,-19.733871,2802
75,265,10,-19.73871,2800
75,267.5,10,-19.734516,2798
75,270,10,-19.716774,2797
75,272.5,10,-19.680968,2796
75,275,10,-19.622903,2795
75,277.5,10,-19.53871,2795
75,280,10,-19.43129,2795
75,282.5,10,-19.307742,2795
75,285,10,-19.18129,2795
75,287.5,10,-19.071935,2796
75,290,10,-19.003226,2797
75,292.5,10,-18.996129,2799
75,295,10,-19.074516,2801
75,297.5,10,-19.24871,2804
75,300,10,-19.527742,2807
75,302.5,10,-19.900645,2811
75,305,10,-20.343871,2815
75,307.5,10,-20.826774,2819
75,310,10,-21.3,2823
72.5,190,10,-18.38129,2833
72.5,192.5,10,-18.282581,2832
72.5,195,10,-18.197419,2831
72.5,197.5,10,-18.124839,2831
72.5,200,10,-18.068387,2830
72.5,202.5,10,-18.021613,2830
72.5,205,10,-17.984194,2830
72.5,207.5,10,-17.95,2830
72.5,210,10,-17.915484,2830
72.5,212.5,10,-17.880645,2830
72.5,215,10,-17.843226,2830
72.5,217.5,10,-17.806129,2830
72.5,220,10,-17.773871,2831
72.5,222.5,10,-17.750645,2831
72.5,225,10,-17.744839,2832
72.5,227.5,10,-17.756774,2833
72.5,230,10,-17.793226,2833
72.5,232.5,10,-17.851613,2834
72.5,235,10,-17.929677,2834
72.5,237.5,10,-18.023871,2834
72.5,240,10,-18.121935,2833
72.5,242.5,10,-18.217097,2832
72.5,245,10,-18.301613,2831
72.5,247.5,10,-18.369677,2828
72.5,250,10,-18.417097,2825
72.5,252.5,10,-18.446129,2822
72.5,255,10,-18.464839,2819
72.5,257.5,10,-18.477097,2816
72.5,260,10,-18.495806,2813
72.5,262.5,10,-18.526774,2810
72.5,265,10,-18.576129,2807
72.5,267.5,10,-18.634516,2805
72.5,270,10,-18.700645,2804
72.5,272.5,10,-18.754839,2803
72.5,275,10,-18.782903,2802
72.5,277.5,10,-18.767742,2802
72.5,280,10,-18.694194,2802
72.5,282.5,10,-18.562258,2802
72.5,285,10,-18.380323,2802
72.5,287.5,10,-18.166129,2802
72.5,290,10,-17.957097,2803
72.5,292.5,10,-17.790968,2804
72.5,295,10,-17.710968,2805
72.5,297.5,10,-17.755806,2808
72.5,300,10,-17.95129,2811
72.5,302.5,10,-18.301935,2815
72.5,305,10,-18.790323,2820
72.5,307.5,10,-19.379355,2826
72.5,310,10,-20.00129,2832
70,190,10,-17.374516,2832
70,192.5,10,-17.219355,2831
70,195,10,-17.070968,2830
70,197.5,10,-16.931613,2829
70,200,10,-16.803226,2829
70,202.5,10,-16.685484,2830
70,205,10,-16.572903,2831
70,207.5,10,-16.463871,2832
70,210,10,-16.354194,2834
70,212.5,10,-16.249032,2835
70,215,10,-16.150645,2837
70,217.5,10,-16.059677,2838
70,220,10,-15.985806,2840
70,222.5,10,-15.933548,2841
70,225,10,-15.906452,2842
70,227.5,10,-15.912903,2843
70,230,10,-15.954194,2844
70,232.5,10,-16.032581,2845
70,235,10,-16.142581,2845
70,237.5,10,-16.279355,2845
70,240,10,-16.430645,2845
70,242.5,10,-16.585484,2844
70,245,10,-16.734194,2842
70,247.5,10,-16.860323,2840
70,250,10,-16.959355,2838
70,252.5,10,-17.029677,2835
70,255,10,-17.074194,2831
70,257.5,10,-17.110323,2828
70,260,10,-17.149032,2824
70,262.5,10,-17.210968,2821
70,265,10,-17.300645,2818
70,267.5,10,-17.430323,2816
70,270,10,-17.587742,2815
70,272.5,10,-17.758065,2813
70,275,10,-17.916774,2813
70,277.5,10,-18.032258,2813
70,280,10,-18.072581,2812
70,282.5,10,-18.02129,2812
70,285,10,-17.867419,2812
70,287.5,10,-17.620645,2812
70,290,10,-17.307419,2812
70,292.5,10,-16.977097,2812
70,295,10,-16.680645,2813
70,297.5,10,-16.478065,2815
70,300,10,-16.418065,2817
70,302.5,10,-16.525161,2821
70,305,10,-16.80129,2826
70,307.5,10,-17.223871,2831
70,310,10,-17.73,2837
67.5,190,10,-16.294839,2830
67.5,192.5,10,-16.124194,2828
67.5,195,10,-15.949032,2827
67.5,197.5,10,-15.774194,2828
67.5,200,10,-15.595161,2829
67.5,202.5,10,-15.409677,2831
67.5,205,10,-15.214194,2834
67.5,207.5,10,-15.014516,2837
67.5,210,10,-14.816129,2841
67.5,212.5,10,-14.621935,2844
67.5,215,10,-14.447742,2847
67.5,217.5,10,-14.300323,2850
67.5,220,10,-14.181613,2853
67.5,222.5,10,-14.095806,2855
67.5,225,10,-14.044194,2857
67.5,227.5,10,-14.026129,2859
67.5,230,10,-14.043226,2860
67.5,232.5,10,-14.1,2861
67.5,235,10,-14.197097,2861
67.5,237.5,10,-14.334516,2860
67.5,240,10,-14.513871,2860
67.5,242.5,10,-14.721935,2858
67.5,245,10,-14.949677,2857
67.5,247.5,10,-15.177742,2855
67.5,250,10,-15.387419,2853
67.5,252.5,10,-15.566774,2850
67.5,255,10,-15.71129,2847
67.5,257.5,10,-15.822903,2844
67.5,260,10,-15.913548,2840
67.5,262.5,10,-16.001613,2837
67.5,265,10,-16.105484,2833
67.5,267.5,10,-16.23871,2830
67.5,270,10,-16.405161,2828
67.5,272.5,10,-16.60129,2826
67.5,275,10,-16.809355,2825
67.5,277.5,10,-17.004194,2824
67.5,280,10,-17.150968,2824
67.5,282.5,10,-17.221935,2824
67.5,285,10,-17.192258,2824
67.5,287.5,10,-17.050323,2824
67.5,290,10,-16.804194,2824
67.5,292.5,10,-16.477097,2824
67.5,295,10,-16.113871,2824
67.5,297.5,10,-15.759355,2825
67.5,300,10,-15.47,2826
67.5,302.5,10,-15.287097,2829
67.5,305,10,-15.233226,2832
67.5,307.5,10,-15.304194,2836
67.5,310,10,-15.471935,2841
65,190,10,-15.231613,2830
65,192.5,10,-15.074194,2828
65,195,10,-14.909677,2827
65,197.5,10,-14.729677,2828
65,200,10,-14.523226,2830
65,202.5,10,-14.285806,2834
65,205,10,-14.017097,2838
65,207.5,10,-13.728387,2843
65,210,10,-13.438387,2848
65,212.5,10,-13.167419,2853
65,215,10,-12.936129,2858
65,217.5,10,-12.755806,2863
65,220,10,-12.626129,2867
65,222.5,10,-12.542903,2872
65,225,10,-12.49,2875
65,227.5,10,-12.459032,2877
65,230,10,-12.442581,2879
65,232.5,10,-12.444839,2880
65,235,10,-12.479677,2880
65,237.5,10,-12.56,2879
65,240,10,-12.7,2877
65,242.5,10,-12.910968,2876
65,245,10,-13.18129,2874
65,247.5,10,-13.496129,2872
65,250,10,-13.827419,2870
65,252.5,10,-14.142903,2868
65,255,10,-14.41871,2865
65,257.5,10,-14.642581,2862
65,260,10,-14.809355,2859
65,262.5,10,-14.932258,2855
65,265,10,-15.021935,2850
65,267.5,10,-15.1,2846
65,270,10,-15.184194,2842
65,272.5,10,-15.284839,2839
65,275,10,-15.405161,2837
65,277.5,10,-15.542258,2836
65,280,10,-15.682903,2835
65,282.5,10,-15.81,2835
65,285,10,-15.9,2835
65,287.5,10,-15.928387,2836
65,290,10,-15.879355,2836
65,292.5,10,-15.74,2836
65,295,10,-15.520645,2836
65,297.5,10,-15.237419,2837
65,300,10,-14.919032,2837
65,302.5,10,-14.600645,2838
65,305,10,-14.316129,2840
65,307.5,10,-14.084516,2842
65,310,10,-13.907742,2844
62.5,190,10,-14.280645,2832
62.5,192.5,10,-14.134516,2831
62.5,195,10,-13.976129,2830
62.5,197.5,10,-13.788387,2831
62.5,200,10,-13.556774,2833
62.5,202.5,10,-13.272258,2836
62.5,205,10,-12.943548,2840
62.5,207.5,10,-12.584194,2845
62.5,210,10,-12.229032,2850
62.5,212.5,10,-11.908065,2856
62.5,215,10,-11.650323,2863
62.5,217.5,10,-11.47129,2870
62.5,220,10,-11.369355,2877
62.5,222.5,10,-11.324839,2884
62.5,225,10,-11.31,2890
62.5,227.5,10,-11.297419,2895
62.5,230,10,-11.269677,2899
62.5,232.5,10,-11.222258,2901
62.5,235,10,-11.176129,2901
62.5,237.5,10,-11.162258,2900
62.5,240,10,-11.213871,2899
62.5,242.5,10,-11.356774,2896
62.5,245,10,-11.597742,2894
62.5,247.5,10,-11.925806,2892
62.5,250,10,-12.304839,2889
62.5,252.5,10,-12.692581,2887
62.5,255,10,-13.053871,2884
62.5,257.5,10,-13.361613,2881
62.5,260,10,-13.599677,2877
62.5,262.5,10,-13.768065,2872
62.5,265,10,-13.876129,2868
62.5,267.5,10,-13.941613,2863
62.5,270,10,-13.975484,2858
62.5,272.5,10,-13.993871,2854
62.5,275,10,-14.00871,2850
62.5,277.5,10,-14.036452,2848
62.5,280,10,-14.086452,2847
62.5,282.5,10,-14.162258,2847
62.5,285,10,-14.264839,2847
62.5,287.5,10,-14.37,2848
62.5,290,10,-14.457419,2849
62.5,292.5,10,-14.499677,2849
62.5,295,10,-14.46871,2849
62.5,297.5,10,-14.351935,2849
62.5,300,10,-14.149355,2849
62.5,302.5,10,-13.873548,2849
62.5,305,10,-13.55129,2849
62.5,307.5,10,-13.209677,2849
62.5,310,10,-12.870645,2850
60,190,10,-13.405161,2839
60,192.5,10,-13.247742,2837
60,195,10,-13.064516,2836
60,197.5,10,-12.840968,2836
60,200,10,-12.562903,2837
60,202.5,10,-12.234194,2839
60,205,10,-11.859355,2841
60,207.5,10,-11.462903,2845
60,210,10,-11.07871,2850
60,212.5,10,-10.738387,2857
60,215,10,-10.472581,2865
60,217.5,10,-10.298387,2874
60,220,10,-10.217097,2883
60,222.5,10,-10.203871,2893
60,225,10,-10.226774,2903
60,227.5,10,-10.249032,2912
60,230,10,-10.233548,2918
60,232.5,10,-10.172258,2923
60,235,10,-10.077742,2925
60,237.5,10,-9.987097,2925
60,240,10,-9.944839,2924
60,242.5,10,-9.997097,2921
60,245,10,-10.16129,2918
60,247.5,10,-10.43129,2915
60,250,10,-10.776774,2912
60,252.5,10,-11.151935,2908
60,255,10,-11.513226,2905
60,257.5,10,-11.832903,2900
60,260,10,-12.10129,2896
60,262.5,10,-12.322258,2891
60,265,10,-12.503871,2885
60,267.5,10,-12.65129,2880
60,270,10,-12.764516,2875
60,272.5,10,-12.843871,2870
60,275,10,-12.886774,2867
60,277.5,10,-12.903548,2864
60,280,10,-12.906774,2863
60,282.5,10,-12.914839,2863
60,285,10,-12.940968,2863
60,287.5,10,-12.986774,2863
60,290,10,-13.038065,2863
60,292.5,10,-13.076129,2863
60,295,10,-13.076129,2863
60,297.5,10,-13.019355,2862
60,300,10,-12.89129,2862
60,302.5,10,-12.69129,2861
60,305,10,-12.43129,2861
60,307.5,10,-12.133548,2861
60,310,10,-11.82129,2861
57.5,190,10,-12.460645,2851
57.5,192.5,10,-12.289355,2849
57.5,195,10,-12.067742,2847
57.5,197.5,10,-11.792258,2846
57.5,200,10,-11.465806,2846
57.5,202.5,10,-11.100968,2846
57.5,205,10,-10.71129,2848
57.5,207.5,10,-10.316452,2851
57.5,210,10,-9.932581,2856
57.5,212.5,10,-9.587742,2862
57.5,215,10,-9.300968,2871
57.5,217.5,10,-9.090323,2881
57.5,220,10,-8.967742,2892
57.5,222.5,10,-8.923871,2905
57.5,225,10,-8.936452,2917
57.5,227.5,10,-8.966129,2928
57.5,230,10,-8.976129,2938
57.5,232.5,10,-8.937097,2946
57.5,235,10,-8.842258,2950
57.5,237.5,10,-8.725806,2952
57.5,240,10,-8.630645,2952
57.5,242.5,10,-8.610968,2950
57.5,245,10,-8.705161,2946
57.5,247.5,10,-8.91129,2942
57.5,250,10,-9.208065,2938
57.5,252.5,10,-9.542581,2933
57.5,255,10,-9.870323,2928
57.5,257.5,10,-10.169032,2922
57.5,260,10,-10.434516,2917
57.5,262.5,10,-10.683548,2911
57.5,265,10,-10.930968,2905
57.5,267.5,10,-11.182581,2899
57.5,270,10,-11.429355,2894
57.5,272.5,10,-11.647097,2890
57.5,275,10,-11.82129,2887
57.5,277.5,10,-11.93871,2884
57.5,280,10,-12.002903,2883
57.5,282.5,10,-12.025806,2882
57.5,285,10,-12.01129,2883
57.5,287.5,10,-11.971613,2883
57.5,290,10,-11.90871,2883
57.5,292.5,10,-11.820968,2882
57.5,295,10,-11.705806,2881
57.5,297.5,10,-11.566774,2880
57.5,300,10,-11.397742,2878
57.5,302.5,10,-11.202903,2878
57.5,305,10,-10.980968,2878
57.5,307.5,10,-10.741613,2878
57.5,310,10,-10.493226,2878
55,190,10,-11.323871,2868
55,192.5,10,-11.163871,2866
55,195,10,-10.928387,2864
55,197.5,10,-10.627742,2863
55,200,10,-10.282258,2863
55,202.5,10,-9.915484,2863
55,205,10,-9.542903,2865
55,207.5,10,-9.172581,2869
55,210,10,-8.806774,2874
55,212.5,10,-8.45129,2881
55,215,10,-8.115484,2890
55,217.5,10,-7.81871,2900
55,220,10,-7.588065,2911
55,222.5,10,-7.440968,2924
55,225,10,-7.380645,2936
55,227.5,10,-7.383226,2949
55,230,10,-7.406129,2960
55,232.5,10,-7.405484,2969
55,235,10,-7.35129,2976
55,237.5,10,-7.252258,2979
55,240,10,-7.145161,2980
55,242.5,10,-7.087419,2979
55,245,10,-7.134194,2975
55,247.5,10,-7.303226,2971
55,250,10,-7.577419,2966
55,252.5,10,-7.909032,2960
55,255,10,-8.243226,2954
55,257.5,10,-8.544839,2947
55,260,10,-8.810968,2940
55,262.5,10,-9.060323,2934
55,265,10,-9.317742,2928
55,267.5,10,-9.596129,2922
55,270,10,-9.88129,2917
55,272.5,10,-10.156129,2913
55,275,10,-10.39871,2909
55,277.5,10,-10.599677,2907
55,280,10,-10.755484,2906
55,282.5,10,-10.860968,2905
55,285,10,-10.909355,2906
55,287.5,10,-10.887419,2906
55,290,10,-10.792581,2906
55,292.5,10,-10.629677,2905
55,295,10,-10.417419,2903
55,297.5,10,-10.178387,2902
55,300,10,-9.933871,2901
55,302.5,10,-9.688065,2900
55,305,10,-9.443548,2900
55,307.5,10,-9.199355,2901
55,310,10,-8.953548,2902
52.5,190,10,-9.943871,2891
52.5,192.5,10,-9.816129,2890
52.5,195,10,-9.604194,2889
52.5,197.5,10,-9.322581,2889
52.5,200,10,-8.999677,2890
52.5,202.5,10,-8.658065,2892
52.5,205,10,-8.312903,2895
52.5,207.5,10,-7.966452,2900
52.5,210,10,-7.61,2907
52.5,212.5,10,-7.238065,2914
52.5,215,10,-6.850968,2923
52.5,217.5,10,-6.467097,2932
52.5,220,10,-6.121613,2942
52.5,222.5,10,-5.850968,2953
52.5,225,10,-5.687742,2964
52.5,227.5,10,-5.625484,2974
52.5,230,10,-5.639677,2985
52.5,232.5,10,-5.674516,2994
52.5,235,10,-5.683226,3001
52.5,237.5,10,-5.638065,3006
52.5,240,10,-5.553548,3007
52.5,242.5,10,-5.484516,3006
52.5,245,10,-5.495484,3003
52.5,247.5,10,-5.632581,2999
52.5,250,10,-5.893226,2993
52.5,252.5,10,-6.23871,2987
52.5,255,10,-6.603548,2980
52.5,257.5,10,-6.940323,2973
52.5,260,10,-7.229677,2966
52.5,262.5,10,-7.487097,2959
52.5,265,10,-7.728387,2953
52.5,267.5,10,-7.971613,2948
52.5,270,10,-8.206452,2943
52.5,272.5,10,-8.424839,2939
52.5,275,10,-8.624516,2935
52.5,277.5,10,-8.810968,2933
52.5,280,10,-8.99871,2931
52.5,282.5,10,-9.177419,2931
52.5,285,10,-9.32129,2931
52.5,287.5,10,-9.387742,2931
52.5,290,10,-9.348065,2931
52.5,292.5,10,-9.199355,2930
52.5,295,10,-8.972903,2929
52.5,297.5,10,-8.695484,2928
52.5,300,10,-8.402258,2927
52.5,302.5,10,-8.109355,2928
52.5,305,10,-7.814516,2929
52.5,307.5,10,-7.521935,2930
52.5,310,10,-7.227097,2933
50,190,10,-8.309677,2922
50,192.5,10,-8.197097,2921
50,195,10,-8.009355,2921
50,197.5,10,-7.76,2922
50,200,10,-7.469032,2925
50,202.5,10,-7.15129,2928
50,205,10,-6.819355,2933
50,207.5,10,-6.474194,2940
50,210,10,-6.110645,2947
50,212.5,10,-5.73129,2955
50,215,10,-5.334516,2963
50,217.5,10,-4.931613,2972
50,220,10,-4.544194,2981
50,222.5,10,-4.203548,2989
50,225,10,-3.949677,2997
50,227.5,10,-3.809355,3005
50,230,10,-3.776129,3013
50,232.5,10,-3.822903,3020
50,235,10,-3.892258,3026
50,237.5,10,-3.935161,3031
50,240,10,-3.930645,3033
50,242.5,10,-3.90129,3033
50,245,10,-3.904194,3030
50,247.5,10,-3.99871,3026
50,250,10,-4.208387,3020
50,252.5,10,-4.515806,3014
50,255,10,-4.867097,3007
50,257.5,10,-5.211613,3000
50,260,10,-5.518387,2993
50,262.5,10,-5.791935,2986
50,265,10,-6.049355,2980
50,267.5,10,-6.290968,2975
50,270,10,-6.51129,2970
50,272.5,10,-6.697097,2967
50,275,10,-6.850645,2964
50,277.5,10,-7.001613,2961
50,280,10,-7.169032,2960
50,282.5,10,-7.357742,2959
50,285,10,-7.521935,2960
50,287.5,10,-7.60871,2960
50,290,10,-7.573548,2959
50,292.5,10,-7.412903,2958
50,295,10,-7.160645,2958
50,297.5,10,-6.854194,2958
50,300,10,-6.53129,2958
50,302.5,10,-6.206452,2960
50,305,10,-5.876774,2962
50,307.5,10,-5.548387,2965
50,310,10,-5.230645,2968
47.5,190,10,-6.393548,2959
47.5,192.5,10,-6.267097,2959
47.5,195,10,-6.082581,2960
47.5,197.5,10,-5.847419,2962
47.5,200,10,-5.572258,2965
47.5,202.5,10,-5.261935,2969
47.5,205,10,-4.920323,2975
47.5,207.5,10,-4.558387,2981
47.5,210,10,-4.190645,2989
47.5,212.5,10,-3.830645,2997
47.5,215,10,-3.483226,3005
47.5,217.5,10,-3.150323,3014
47.5,220,10,-2.822903,3021
47.5,222.5,10,-2.503548,3028
47.5,225,10,-2.215161,3033
47.5,227.5,10,-1.992581,3038
47.5,230,10,-1.875161,3043
47.5,232.5,10,-1.879032,3047
47.5,235,10,-1.980968,3052
47.5,237.5,10,-2.125161,3056
47.5,240,10,-2.255806,3058
47.5,242.5,10,-2.335484,3058
47.5,245,10,-2.381613,3056
47.5,247.5,10,-2.43871,3053
47.5,250,10,-2.559677,3048
47.5,252.5,10,-2.760645,3042
47.5,255,10,-3.027097,3035
47.5,257.5,10,-3.314839,3028
47.5,260,10,-3.599677,3020
47.5,262.5,10,-3.877419,3013
47.5,265,10,-4.16129,3007
47.5,267.5,10,-4.450645,3002
47.5,270,10,-4.732903,2999
47.5,272.5,10,-4.979677,2996
47.5,275,10,-5.183548,2994
47.5,277.5,10,-5.355484,2992
47.5,280,10,-5.512903,2992
47.5,282.5,10,-5.657097,2991
47.5,285,10,-5.748387,2991
47.5,287.5,10,-5.735161,2991
47.5,290,10,-5.587419,2990
47.5,292.5,10,-5.322903,2989
47.5,295,10,-4.986774,2989
47.5,297.5,10,-4.63,2990
47.5,300,10,-4.280323,2992
47.5,302.5,10,-3.943226,2995
47.5,305,10,-3.613871,2999
47.5,307.5,10,-3.300323,3002
47.5,310,10,-3.012903,3006
45,190,10,-4.194839,3001
45,192.5,10,-4.062258,3001
45,195,10,-3.876452,3002
45,197.5,10,-3.654516,3004
45,200,10,-3.399032,3008
45,202.5,10,-3.105484,3012
45,205,10,-2.773548,3017
45,207.5,10,-2.420645,3023
45,210,10,-2.073226,3030
45,212.5,10,-1.76129,3038
45,215,10,-1.492903,3046
45,217.5,10,-1.268065,3053
45,220,10,-1.056452,3060
45,222.5,10,-0.825161,3065
45,225,10,-0.564516,3068
45,227.5,10,-0.293226,3070
45,230,10,-0.075161,3072
45,232.5,10,0.02,3073
45,235,10,-0.044516,3075
45,237.5,10,-0.243226,3078
45,240,10,-0.49871,3080
45,242.5,10,-0.715161,3080
45,245,10,-0.834516,3080
45,247.5,10,-0.870968,3078
45,250,10,-0.887419,3074
45,252.5,10,-0.952258,3068
45,255,10,-1.099355,3062
45,257.5,10,-1.318387,3054
45,260,10,-1.573548,3047
45,262.5,10,-1.847419,3040
45,265,10,-2.14,3035
45,267.5,10,-2.457097,3031
45,270,10,-2.790323,3028
45,272.5,10,-3.106774,3026
45,275,10,-3.380323,3025
45,277.5,10,-3.594839,3025
45,280,10,-3.749355,3025
45,282.5,10,-3.829677,3025
45,285,10,-3.806452,3024
45,287.5,10,-3.653226,3024
45,290,10,-3.36871,3023
45,292.5,10,-2.99871,3023
45,295,10,-2.605806,3024
45,297.5,10,-2.238387,3026
45,300,10,-1.907097,3029
45,302.5,10,-1.602581,3033
45,305,10,-1.316774,3038
45,307.5,10,-1.05871,3042
45,310,10,-0.834839,3045
42.5,190,10,-1.823871,3042
42.5,192.5,10,-1.72129,3043
42.5,195,10,-1.575161,3044
42.5,197.5,10,-1.404194,3046
42.5,200,10,-1.201935,3050
42.5,202.5,10,-0.97,3054
42.5,205,10,-0.705484,3059
42.5,207.5,10,-0.423548,3064
42.5,210,10,-0.147419,3070
42.5,212.5,10,0.100968,3076
42.5,215,10,0.302581,3082
42.5,217.5,10,0.450968,3088
42.5,220,10,0.56871,3093
42.5,222.5,10,0.701935,3097
42.5,225,10,0.897097,3098
42.5,227.5,10,1.167419,3098
42.5,230,10,1.462258,3096
42.5,232.5,10,1.682903,3095
42.5,235,10,1.730645,3095
42.5,237.5,10,1.571613,3095
42.5,240,10,1.273871,3096
42.5,242.5,10,0.97129,3097
42.5,245,10,0.791935,3097
42.5,247.5,10,0.783226,3096
42.5,250,10,0.879677,3093
42.5,252.5,10,0.959677,3089
42.5,255,10,0.915484,3084
42.5,257.5,10,0.724839,3078
42.5,260,10,0.439677,3072
42.5,262.5,10,0.123548,3067
42.5,265,10,-0.183226,3063
42.5,267.5,10,-0.485806,3060
42.5,270,10,-0.795161,3058
42.5,272.5,10,-1.100968,3058
42.5,275,10,-1.370323,3057
42.5,277.5,10,-1.57,3057
42.5,280,10,-1.677419,3057
42.5,282.5,10,-1.681613,3057
42.5,285,10,-1.558065,3057
42.5,287.5,10,-1.313871,3057
42.5,290,10,-0.972258,3057
42.5,292.5,10,-0.596452,3057
42.5,295,10,-0.25,3059
42.5,297.5,10,0.043226,3062
42.5,300,10,0.290968,3066
42.5,302.5,10,0.519032,3071
42.5,305,10,0.729677,3075
42.5,307.5,10,0.914839,3079
42.5,310,10,1.064839,3082
40,190,10,0.446129,3081
40,192.5,10,0.494194,3081
40,195,10,0.572258,3083
40,197.5,10,0.669032,3085
40,200,10,0.789677,3088
40,202.5,10,0.934194,3092
40,205,10,1.095161,3096
40,207.5,10,1.258065,3101
40,210,10,1.419355,3106
40,212.5,10,1.582581,3110
40,215,10,1.735484,3114
40,217.5,10,1.857742,3118
40,220,10,1.942903,3121
40,222.5,10,2.01871,3122
40,225,10,2.147419,3122
40,227.5,10,2.382258,3119
40,230,10,2.709355,3115
40,232.5,10,3.037097,3112
40,235,10,3.229677,3109
40,237.5,10,3.19,3108
40,240,10,2.934839,3107
40,242.5,10,2.606774,3107
40,245,10,2.394194,3108
40,247.5,10,2.411613,3107
40,250,10,2.617419,3106
40,252.5,10,2.844839,3104
40,255,10,2.908065,3100
40,257.5,10,2.728065,3097
40,260,10,2.365484,3093
40,262.5,10,1.951935,3091
40,265,10,1.588065,3090
40,267.5,10,1.292258,3089
40,270,10,1.026774,3088
40,272.5,10,0.780645,3088
40,275,10,0.574839,3088
40,277.5,10,0.443871,3088
40,280,10,0.41871,3088
40,282.5,10,0.505806,3088
40,285,10,0.699677,3088
40,287.5,10,0.980323,3088
40,290,10,1.306129,3088
40,292.5,10,1.616774,3090
40,295,10,1.868387,3092
40,297.5,10,2.052903,3096
40,300,10,2.197097,3100
40,302.5,10,2.33129,3104
40,305,10,2.457097,3107
40,307.5,10,2.552581,3110
40,310,10,2.615484,3113
